ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,877,631","414,068,296"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,877,153","414,068,464"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,876,670","414,068,642"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,876,238","414,068,810"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,875,737","414,068,951"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,877,335","414,069,006"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,874,817","414,069,277"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,874,371","414,069,445"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,875,946","414,069,492"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,876,424","414,069,328"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,876,898","414,069,168"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,875,464","414,069,674"
"Bouganvillea
spectabilis",25,Plaza o Jardín,Z.V. Plaza Juan XXIII,JUAN XXIII,,Cerro-Amate,Arbusto,,0,"23,875,045","414,069,801"
"Bouganvillea
spectabilis",20,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,867,468","413,975,482"
"Bouganvillea
spectabilis",20,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,867,265","413,975,188"
"Bouganvillea
spectabilis",18,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,867,097","413,974,898"
"Bouganvillea
spectabilis",40,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,870,466","413,983,461"
"Bouganvillea
spectabilis",40,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,870,512","413,983,092"
"Bouganvillea
spectabilis",12,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,077,608","414,103,176"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
"Bouganvillea
spectabilis",12,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,077,398","414,102,721"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,077,238","414,102,216"
"Bouganvillea
spectabilis",15,Arbolado Viario,PINO SIBERIA,PALMETE,,Cerro-Amate,Arbusto,,0,"24,077,273","414,101,752"
"Bouganvillea
spectabilis",05,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,076,875","414,101,364"
"Bouganvillea
spectabilis",07,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,076,623","414,100,800"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,076,193","414,099,914"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,076,117","414,099,679"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,075,974","414,099,359"
"Bouganvillea
spectabilis",17,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,075,728","414,098,745"
"Bouganvillea
spectabilis",13,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,071,690","414,088,940"
"Bouganvillea
spectabilis",13,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,071,427","414,088,135"
"Bouganvillea
spectabilis",08,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,070,884","414,086,613"
"Bouganvillea
spectabilis",04,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,070,661","414,086,090"
"Bouganvillea
spectabilis",04,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,070,398","414,085,649"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,068,738","414,084,458"
"Bouganvillea
spectabilis",05,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,068,208","414,084,689"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,067,620","414,084,880"
"Bouganvillea
spectabilis",12,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,067,090","414,085,120"
"Bouganvillea
spectabilis",04,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,066,527","414,085,343"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,065,628","414,085,677"
"Bouganvillea
spectabilis",03,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,065,147","414,085,873"
"Bouganvillea
spectabilis",06,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,064,687","414,086,070"
"Bouganvillea
spectabilis",06,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,064,181","414,086,287"
"Bouganvillea
spectabilis",02,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,063,690","414,086,494"
"Bouganvillea
spectabilis",06,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,063,074","414,086,731"
"Bouganvillea
spectabilis",14,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,062,489","414,086,944"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,056,199","414,089,540"
"Bouganvillea
spectabilis",13,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,056,967","414,089,169"
"Bouganvillea
spectabilis",05,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,174","414,089,947"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,054,414","414,090,252"
"Bouganvillea
spectabilis",04,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,062,094","414,090,272"
"Bouganvillea
spectabilis",04,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,053,909","414,097,020"
"Bouganvillea
spectabilis",03,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,054,149","414,097,576"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,054,326","414,097,969"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,054,487","414,098,516"
"Bouganvillea
spectabilis",13,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,054,733","414,099,248"
"Bouganvillea
spectabilis",03,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,054,813","414,099,586"
"Bouganvillea
spectabilis",03,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,054,903","414,099,894"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,054,976","414,100,212"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,056","414,100,504"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,134","414,100,788"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,210","414,101,124"
"Bouganvillea
spectabilis",13,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,263","414,101,530"
"Bouganvillea
spectabilis",04,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,319","414,101,884"
"Bouganvillea
spectabilis",03,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,432","414,102,376"
"Bouganvillea
spectabilis",03,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,546","414,102,882"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,644","414,103,842"
"Bouganvillea
spectabilis",09,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,072,377","414,090,377"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,056,928","414,094,646"
"Bouganvillea
spectabilis",04,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,052,067","414,092,558"
"Bouganvillea
spectabilis",12,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,052,438","414,093,366"
"Bouganvillea
spectabilis",12,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,053,165","414,095,230"
"Bouganvillea
spectabilis",12,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,053,602","414,096,285"
"Bouganvillea
spectabilis",13,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,061,697","414,102,742"
"Bouganvillea
spectabilis",17,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,056,474","414,106,530"
"Bouganvillea
spectabilis",13,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,059,804","414,106,330"
"Bouganvillea
spectabilis",13,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,055,787","414,091,094"
"Bouganvillea
spectabilis",10,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,069,973","414,084,593"
"Bouganvillea
spectabilis",09,Plaza o Jardín,Z.V. Jardines de la Calle Imprenta,PALMETE,,Cerro-Amate,Arbusto,,0,"24,072,195","414,089,910"
"Bouganvillea
spectabilis",30,Plaza o Jardín,"DE LA D┴RSENA, JARDINES",TRIANA OESTE,,Triana,Arbusto,,0,"23,322,866","414,142,291"
"Bouganvillea
spectabilis",30,Plaza o Jardín,"DE LA D┴RSENA, JARDINES",TRIANA OESTE,,Triana,Arbusto,,0,"23,323,080","414,143,680"
"Bouganvillea
spectabilis",30,Plaza o Jardín,"DE LA D┴RSENA, JARDINES",TRIANA OESTE,,Triana,Arbusto,,0,"23,320,015","414,143,905"
"Bouganvillea
spectabilis",30,Plaza o Jardín,"DE LA D┴RSENA, JARDINES",TRIANA OESTE,,Triana,Arbusto,,0,"23,320,525","414,142,536"
"Bouganvillea
spectabilis",28,Plaza o Jardín,"DE LA D┴RSENA, JARDINES",TRIANA OESTE,,Triana,Arbusto,,0,"23,320,589","414,142,846"
"Bouganvillea
spectabilis",35,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,206,852","414,399,820"
"Bouganvillea
spectabilis",35,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,207,184","414,403,925"
"Bouganvillea
spectabilis",40,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,207,490","414,403,427"
"Bouganvillea
spectabilis",35,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,207,952","414,402,488"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
"Bouganvillea
spectabilis",55,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,208,399","414,401,622"
"Bouganvillea
spectabilis",40,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,208,862","414,400,727"
"Bouganvillea
spectabilis",50,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,209,353","414,399,885"
"Bouganvillea
spectabilis",60,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,207,223","414,405,471"
"Bouganvillea
spectabilis",60,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,207,625","414,404,623"
"Bouganvillea
spectabilis",60,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,208,597","414,402,833"
"Bouganvillea
spectabilis",40,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,209,297","414,401,504"
"Bouganvillea
spectabilis",50,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,209,532","414,401,044"
"Bouganvillea
spectabilis",35,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,209,770","414,400,645"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,179,884","414,388,118"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,180,129","414,387,657"
"Bouganvillea
spectabilis",50,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,203,910","414,403,672"
"Bouganvillea
spectabilis",40,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,204,726","414,402,081"
"Bouganvillea
spectabilis",40,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,205,481","414,400,796"
"Bouganvillea
spectabilis",40,Plaza o Jardín,"SECTOR 15, PLAZA AJARDINADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,205,717","414,400,353"
"Bouganvillea
spectabilis",15,Plaza o Jardín,Muelle Camaronero,TRIANA CASCO ANTIGUO,,Triana,Arbusto,,0,"23,452,389","414,148,052"
"Bouganvillea
spectabilis",20,Parque Urbano,"TORRE  PERDIGONES,PARQUE","DOCTOR BARRAQUER-GRUPO RENFE-
POLICLINICO",,Macarena,Arbusto,,0,"23,499,267","414,397,985"
"Bouganvillea
spectabilis",25,Parque Urbano,"TORRE  PERDIGONES,PARQUE","DOCTOR BARRAQUER-GRUPO RENFE-
POLICLINICO",,Macarena,Arbusto,,0,"23,500,224","414,399,440"
"Bouganvillea
spectabilis",25,Parque Urbano,"TORRE  PERDIGONES,PARQUE","DOCTOR BARRAQUER-GRUPO RENFE-
POLICLINICO",,Macarena,Arbusto,,0,"23,500,771","414,400,347"
"Bouganvillea
spectabilis",30,Plaza o Jardín,"JUAN GARCÍA REYES, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,066,634","414,466,453"
"Bouganvillea
spectabilis",25,Plaza o Jardín,"JUAN GARCÍA REYES, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,065,012","414,460,210"
"Bouganvillea
spectabilis",30,Plaza o Jardín,"SECTOR 11 (Fernanda Calado Rosales),
PLAZA ARBOLADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,139,784","414,305,614"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,181,318","414,385,415"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,181,538","414,385,000"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,182,281","414,385,359"
"Bouganvillea
spectabilis",55,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,181,771","414,386,202"
"Bouganvillea
spectabilis",55,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,181,282","414,387,132"
"Bouganvillea
spectabilis",50,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,180,829","414,388,053"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,180,345","414,388,868"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,179,918","414,389,788"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,842","414,385,305"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,179,095","414,384,835"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,179,322","414,384,375"
"Bouganvillea
spectabilis",55,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,179,525","414,384,013"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,176,297","414,388,460"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,176,789","414,387,618"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,177,007","414,387,176"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,177,261","414,386,723"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,177,489","414,386,299"
"Bouganvillea
spectabilis",40,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,177,708","414,385,865"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,197","414,384,952"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,434","414,384,509"
"Bouganvillea
spectabilis",55,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,661","414,384,058"
"Bouganvillea
spectabilis",55,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,721","414,390,341"
"Bouganvillea
spectabilis",25,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,965","414,389,853"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,179,192","414,389,402"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,176,986","414,388,803"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,177,232","414,388,378"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,177,670","414,387,520"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,134","414,386,652"
"Bouganvillea
spectabilis",25,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,178,379","414,386,200"
"Bouganvillea
spectabilis",45,Sin Recepcionar,"SECTOR 14, PARQUE",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,176,733","414,389,255"
"Bouganvillea
spectabilis",20,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,709,831","414,601,688"
"Bouganvillea
spectabilis",15,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,702,037","414,604,074"
"Bouganvillea
spectabilis",15,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,702,096","414,604,232"
"Bouganvillea
spectabilis",15,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,702,155","414,604,399"
"Bouganvillea
spectabilis",10,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,702,223","414,604,575"
"Bouganvillea
spectabilis",20,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,702,299","414,604,750"
"Bouganvillea
spectabilis",25,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,702,368","414,604,935"
"Bouganvillea
spectabilis",15,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,702,445","414,605,110"
"Bouganvillea
spectabilis",20,Plaza o Jardín,"PARQUES DE ANDALUCÍA, JARDINES
PLAZA",BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,702,512","414,605,259"
